order_item_id,order_id,order_date,order_status,item_status,user_id,country,city,product_id,product_name,category,brand,sale_price
171037,117505,2025-01-28,Returned,Returned,94113,United States,Kennesaw,16473,Tommy Hilfiger Men Custom Fit Diagonal Logo Polo T-shirt,Tops & Tees,Tommy Hilfiger,42.9900016784668
153416,105342,2025-01-28,Processing,Processing,84291,Spain,Alberique,20119,Ralph Lauren Mens 2 Button Navy Blue Plaid Sport Coat Jacket,Suits & Sport Coats,Ralph Lauren,139.99000549316406
153417,105342,2025-01-28,Processing,Processing,84291,Spain,Alberique,25713,PPU-1235 -Men's Modern Elastic Side Strapped Striped Brief - Black/Blue Blue/Red or White/Black,Underwear,PPU,19.0
153418,105342,2025-01-28,Processing,Processing,84291,Spain,Alberique,23863,Mountain Hardwear Men's Ghost Whisperer Down Jacket,Outerwear & Coats,Mountain Hardwear,285.0
153419,105342,2025-01-28,Processing,Processing,84291,Spain,Alberique,20626,Nautica Jeans Men's Relaxed Cross Hatch Jean,Jeans,Nautica,39.950000762939446
88346,60715,2025-01-28,Returned,Returned,48518,Germany,Lehmkuhlen,3175,KAMALIKULTURE Women's All In One Dress,Dresses,KAMALIKULTURE,99.0
81876,56271,2025-01-28,Cancelled,Cancelled,44885,China,Wenzhou,14481,Motherhood Maternity: Seamless Clip Down Nursing Bra,Maternity,Motherhood Maternity,19.979999542236328
145758,100102,2025-01-28,Returned,Returned,80104,China,Shanghai,17784,Star Wars Coalition Stormtrooper Men's Track Jacket White,Fashion Hoodies & Sweatshirts,Mad Engine,52.9900016784668
145759,100102,2025-01-28,Returned,Returned,80104,China,Shanghai,21941,Dockers Men's Limited Offer D1 Slim Fit Chino Pant,Pants,Dockers,49.9900016784668
145760,100102,2025-01-28,Returned,Returned,80104,China,Shanghai,20542,Levi's Men's 550 Relaxed Fit Jean,Jeans,Levi's,68.0
145761,100102,2025-01-28,Returned,Returned,80104,China,Shanghai,19323,Diesel Men's K-Ocean Sweater,Sweaters,Diesel,105.83999633789062
134587,92400,2025-01-28,Processing,Processing,73876,United States,Newport News,19117,Alex Stevens Men's Ribbed Acid Wash Button Cardigan,Sweaters,Alex Stevens,45.0
134588,92400,2025-01-28,Processing,Processing,73876,United States,Newport News,26636,American Essentials Men's Organic Cotton Classic Two-Piece Pajama Gift Set,Sleep & Lounge,American Essentials,68.5999984741211
60151,41255,2025-01-28,Cancelled,Cancelled,32954,China,Guangzhou,710,Lacoste Womens Short Sleeve 5 Button Stretch Pique Polo,Tops & Tees,Lacoste,89.5
122541,84127,2025-01-28,Processing,Processing,67231,United States,Columbus,22640,Men's Tru-Spec Coyote Poly / Cotton Ripstop TRU Uniform Pants,Pants,Tru-Spec,56.9900016784668
16806,11499,2025-01-28,Shipped,Shipped,9250,China,Beijing,13384,A Shore Fit Womens Brown Polka Dot Swimdress Swimming Suit Swim Dress Bathing,Swim,A shore Fit,69.989997863769531
16807,11499,2025-01-28,Shipped,Shipped,9250,China,Beijing,9200,LOCOMO Women Blue Denim Print Fake Jeans Cartoon Ankle Length Footless Pantyhose Legging Tregging Tight Skinny Slim FFT020 One Size,Socks & Hosiery,LOCOMO Leggings,9.9899997711181641
16808,11499,2025-01-28,Shipped,Shipped,9250,China,Beijing,1804,Aeropostale Womens; Juniors Grey Aero NYC Athletics Popover Hoodie Coordinated with Aero's Seafoam Green Metallic Lace V-Neck Cami; Camisole,Fashion Hoodies & Sweatshirts,Aeropostale,48.0
16809,11499,2025-01-28,Shipped,Shipped,9250,China,Beijing,228,Patty Women Fabulous Plunge Ruched Long Sleeve Blouse Top,Tops & Tees,Patty,32.979999542236328
97214,66794,2025-01-28,Shipped,Shipped,53396,Brasil,Duque de Caxias,9746,Kashwere Adult Shawl Collared Robe,Sleep & Lounge,Kashwere,120.0
108840,74750,2025-01-28,Processing,Processing,59721,Brasil,Itanhaém,8825,Armani Exchange Faux Fur Collar Jacket,Outerwear & Coats,A:X Armani Exchange,178.0
50131,34423,2025-01-28,Returned,Returned,27451,South Korea,Seoul,22869,Wrangler Men's Workhorse Short,Shorts,Wrangler,28.0
30261,20760,2025-01-28,Returned,Returned,16623,China,Shaoxing,20784,Diesel Men's Larkee Regular Fit Straight Leg Jean,Jeans,Diesel,198.0
30262,20760,2025-01-28,Returned,Returned,16623,China,Shaoxing,21695,Carhartt Men's Canvas Utility Cargo Pant,Pants,Carhartt,59.569999694824219
87194,59921,2025-01-28,Returned,Returned,47890,Spain,Aguilar de la Frontera,19598,Bloomingdales Mens Navy Blue Cashmere Crewneck Sweater,Sweaters,BLOOMINGDALES,110.0
117979,81020,2025-01-28,Returned,Returned,64761,Brasil,Belém,17951,Alpinestar Men's Tredwell Hoodie Black & Green,Fashion Hoodies & Sweatshirts,Alpinestars,44.970001220703125
59434,40777,2025-01-28,Complete,Complete,32564,United Kingdom,Christchurch,6484,BCBGeneration Women's Loop and Button Short,Shorts,BCBGeneration,25.0
140703,96600,2025-01-28,Shipped,Shipped,77268,United Kingdom,Norton Canes,25906,2(x)ist Men's Athletic Jock Strap,Underwear,2(x)ist,22.0
140704,96600,2025-01-28,Shipped,Shipped,77268,United Kingdom,Norton Canes,16968,Alternative Men's Heather Crew Neck Tee,Tops & Tees,Alternative,24.0
140705,96600,2025-01-28,Shipped,Shipped,77268,United Kingdom,Norton Canes,28178,Fox Men's Hydrotonic Hybrid Short,Swim,Fox,46.5
140706,96600,2025-01-28,Shipped,Shipped,77268,United Kingdom,Norton Canes,19368,Allegra K Mens Stylish Deep V Neck Button Down Pure Color Stretchy Fall Cardigan Blue S,Sweaters,Allegra K,13.199999809265137
45616,31332,2025-01-28,Processing,Processing,24985,China,Foshan,11908,Le Mystere Women's Bridal Seduction Bustier  #2355,Intimates,Le Mystere,125.0
29892,20512,2025-01-28,Complete,Complete,16426,China,Yulin,16601,JOHN DEERE CLASSIC LOGO MENS GREEN L/S T-SHIRT,Tops & Tees,John Deere,29.989999771118164
168245,115600,2025-01-28,Complete,Complete,92622,Spain,Sabadell,4690,Long Sexy Metallic Shimmer Five Pocket Low Rise Urban Style Skinny Fit Jeans Pants,Jeans,Hot from Hollywood,39.9900016784668
168246,115600,2025-01-28,Complete,Complete,92622,Spain,Sabadell,5613,Solid Proportioned Medium Pant in Rose by Alfred Dunner Petites,Pants & Capris,Alfred Dunner,44.0
168247,115600,2025-01-28,Complete,Complete,92622,Spain,Sabadell,9124,Capelli Leopard Faux Fur Cuff Boot Liner,Socks & Hosiery,Capelli New York,11.949999809265137
134070,92025,2025-01-28,Cancelled,Cancelled,73557,United States,Gallatin,26034,Fruit of the Loom Men's 2 Pack Active Ringer Boxer Brief,Underwear,Fruit of the Loom,14.5
23236,15944,2025-01-28,Processing,Processing,12757,Spain,Cartagena,15868,Pamela Mann Plain Stripe Suspender Tights - Available in Medium XL & XXL & XXXL,Plus,Pamela Mann Hosiery,17.950000762939453
88107,60544,2025-01-28,Complete,Complete,48389,Brasil,Brasília,10016,Misses Plaid Two Length Pajama Pants,Sleep & Lounge,LabelShopper,7.9899997711181632
143097,98228,2025-01-28,Processing,Processing,78545,South Korea,Hwaseong City,8248,LE SUIT Royal Garden Grey Jacket/Pant Suit,Suits,Le Suit,139.0
143098,98228,2025-01-28,Processing,Processing,78545,South Korea,Hwaseong City,6824,Volcom Lives Short - Women's,Shorts,Volcom,31.950000762939453
30624,21013,2025-01-28,Processing,Processing,16828,China,Handan,4982,7 For All Mankind Women's Mid-Rise Bootcut Jean,Jeans,7 For All Mankind,129.52000427246094
170719,117307,2025-01-28,Shipped,Shipped,93952,Japan,Osaka City,18985,prAna Men's Barclay Sweater,Sweaters,prAna,125.0
59575,40871,2025-01-28,Processing,Processing,32625,China,Chongqing,14692,Impact Fitness - Ruching Remix Maternity Active Jacket for Yoga Fitness Pregnancy,Maternity,Impact Fitness,105.0
59576,40871,2025-01-28,Processing,Processing,32625,China,Chongqing,8619,London Fog Women's Single-Breasted Raincoat,Outerwear & Coats,London Fog,157.5
59577,40871,2025-01-28,Processing,Processing,32625,China,Chongqing,9151,FITS Light Hiker Crew Socks,Socks & Hosiery,FITS Sock Company,19.989999771118164
59578,40871,2025-01-28,Processing,Processing,32625,China,Chongqing,14613,Momo Maternity Women's 'Molly' Satin Silk Dress in Black Charcoal or Plum,Maternity,Momo Maternity,98.0
32940,22594,2025-01-28,Processing,Processing,18070,United States,null,720,Icebreaker Women's Oasis V Dusk Top,Tops & Tees,Icebreaker,119.98999786376952
32941,22594,2025-01-28,Processing,Processing,18070,United States,null,15683,Modadorn Leopard Print Tie Dye Circular Infinity Scarf Women's fashion clothing & accessories,Plus,Modadorn,12.989999771118164
22320,15307,2025-01-28,Complete,Complete,12274,China,Shanghai,18067,DGK Freshman Hooded Varsity Sweatshirt - Men's,Active,DGK,64.989997863769531
54149,37162,2025-01-28,Returned,Returned,29693,Brasil,Crateús,5952,Allegra K Ladies Autumn Elastic Waist Pure Cropped Leggings Dark Grey XS,Leggings,Allegra K,8.6899995803833
144807,99433,2025-01-28,Returned,Returned,79591,France,Saint-Malo,9852,PJ Harlow Jolie Satin Pant,Sleep & Lounge,PJ Harlow,64.0
153712,105532,2025-01-28,Returned,Returned,84450,United States,Frisco,4640,GUESS Power Skinny Jeans in Resolute,Jeans,GUESS,89.0
176581,121353,2025-01-28,Shipped,Shipped,97111,United States,Mechanicsville,22786,Burnside Men's Biscuit Ripstop Short,Shorts,Burnside,40.220001220703125
176582,121353,2025-01-28,Shipped,Shipped,97111,United States,Mechanicsville,25197,Foot Traffic Mens Tuxedo Socks,Socks,Foot Traffic,10.989999771118164
176583,121353,2025-01-28,Shipped,Shipped,97111,United States,Mechanicsville,21576,Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit,Jeans,Carhartt,129.94999694824219
126464,86833,2025-01-28,Complete,Complete,69368,China,Taizhou,21669,Haggar Men's Work To Weekend Expandable Waist Pleated Twill Pant,Pants,Haggar,60.0
126465,86833,2025-01-28,Complete,Complete,69368,China,Taizhou,28978,Mens Piano Keyboard Themed Gift Set: Wallet Music Note Keychain & Socks,Accessories,Sheer Delights,13.989999771118164
110783,76096,2025-01-28,Shipped,Shipped,60801,United States,Cape Coral,9331,Carhartt Women's Vibrant Stripe Boot Sock,Socks & Hosiery,Carhartt,10.0
167636,115179,2025-01-28,Complete,Complete,92265,China,Salt,17803,John Deere NRLAD 1837 Applique Mega Hooded Sweatshirt Green,Fashion Hoodies & Sweatshirts,John Deere,39.9900016784668
35129,24099,2025-01-28,Complete,Complete,19238,Brasil,São José do Rio Preto,8049,VIOLET BLOUSE GAUCHO PALAZZO SET ASYM - FITS (ONE SIZE) - L XL 1X - G103S LOTUSTRADERS,Clothing Sets,LOTUSTRADERS,57.9900016784668
35130,24099,2025-01-28,Complete,Complete,19238,Brasil,São José do Rio Preto,3549,Collections Etc - Tanya Circles V-Neck Dress,Dresses,Samanthas Style Shoppe,13.970000267028809
104810,72014,2025-01-28,Shipped,Shipped,57521,Spain,Almonte,25923,CUA Mens Black Golden Thongs G-string Jockstrap Low Rise Underwear,Underwear,CUA,6.8299999237060556
1014,681,2025-01-28,Complete,Complete,540,Japan,Fuchu City,23910,Volcom Men's Park It Jacket,Outerwear & Coats,Volcom,158.0
94734,65119,2025-01-28,Shipped,Shipped,52022,United Kingdom,London,26241,Saxx Men's Kinetic Boxer,Underwear,Saxx,36.950000762939446
103540,71127,2025-01-29,Shipped,Shipped,56816,Japan,Tokyo,14385,Motherhood Maternity: Long Sleeve V-neck Striped Nursing 3 Piece Set,Maternity,Motherhood Maternity,44.979999542236328
103541,71127,2025-01-29,Shipped,Shipped,56816,Japan,Tokyo,10617,Rhonda Shear Ahh Seamless Leisure Bra (9588),Intimates,Rhonda Shear,23.850000381469727
83002,57041,2025-01-29,Complete,Complete,45498,China,Shenzhen,413,Tommy Hilfiger Women V-neck Striped T-shirt,Tops & Tees,Tommy Hilfiger,21.989999771118164
83003,57041,2025-01-29,Complete,Complete,45498,China,Shenzhen,8643,Tommy Hilfiger Women's Andrea Trench Coat,Outerwear & Coats,Tommy Hilfiger,95.0
84106,57804,2025-01-29,Complete,Complete,46133,China,Baoshan,5409,Mango Women's Animal Print Cropped Trousers - Leo,Pants & Capris,MANGO,59.9900016784668
121043,83105,2025-01-29,Processing,Processing,66394,Australia,Sydney,25523,Calvin Klein Men's Prostretch Boxer Brief,Underwear,Calvin Klein,24.0
121044,83105,2025-01-29,Processing,Processing,66394,Australia,Sydney,26391,Michael Kors Men's Microfiber Brief,Underwear,Michael Kors,24.0
61274,42033,2025-01-29,Processing,Processing,33594,Belgium,Fontaine-l'Eveque,25452,Duofold Men's Mid Weight Single-Layer Thermal Tagless Bottom,Underwear,Duofold,27.399999618530277
61275,42033,2025-01-29,Processing,Processing,33594,Belgium,Fontaine-l'Eveque,23314,Tommy Bahama Line of the Times Linen Shorts,Shorts,Tommy Bahama,78.0
59184,40608,2025-01-29,Processing,Processing,32408,United States,Winston-Salem,4535,Joe's Jeans Women's Honey Bootcut Jeans,Jeans,Joe's Jeans,189.0
59185,40608,2025-01-29,Processing,Processing,32408,United States,Winston-Salem,4123,Allegra K XS Grn Elastic Waist Ruffle Hem Short Jumpsuit for Lady,Jumpsuits & Rompers,Allegra K,12.0
59186,40608,2025-01-29,Processing,Processing,32408,United States,Winston-Salem,2013,Bella Ladies' Cotton/Spandex 1/2 Zip Hooded Pullover 875,Fashion Hoodies & Sweatshirts,Bella,27.0
59187,40608,2025-01-29,Processing,Processing,32408,United States,Winston-Salem,4449,Not Your Daughter's Jeans women's Twiggy Skinny Jean In Premium Light Weight Denim,Jeans,Not Your Daughter's Jeans,104.0
127409,87490,2025-01-29,Processing,Processing,69896,United States,Venersborg,2480,ASICS Women's Performance Running Capri Tight,Active,ASICS,36.0
65334,44860,2025-01-29,Complete,Complete,35816,China,Chengdu,19685,Devon & Jones - V-Neck Vest,Sweaters,Devon & Jones,34.180000305175781
34888,23945,2025-01-29,Processing,Processing,19125,Brasil,Cabo Frio,4113,Allegra K Lady Scoop Neck Sleeveless Stripes Slant Pockets Beads Decor Romper Black White XS,Jumpsuits & Rompers,Allegra K,14.470000267028809
61580,42246,2025-01-29,Cancelled,Cancelled,33752,Spain,Las Gabias,6698,Mango Women's High Waist Shorts - Corteo,Shorts,MANGO,39.9900016784668
31999,21962,2025-01-29,Processing,Processing,17577,Brasil,Ubá,22908,Cubavera Men's Cargo Short,Shorts,Cubavera,55.0
59911,41102,2025-01-29,Shipped,Shipped,32822,United States,Lebanon,24045,Champion S1945 Performance Double Dry Half-Zip Fleece,Outerwear & Coats,Champion,77.989997863769531
59912,41102,2025-01-29,Shipped,Shipped,32822,United States,Lebanon,22576,JERZEES - Sweatpant.,Pants,Jerzees,22.0
14763,10076,2025-01-29,Cancelled,Cancelled,8097,China,Jiaxing,12211,Rampage Micro Fiber Animal Print Bra and Boy Short Panty Set w/ Contrast Lace,Intimates,Rampage,17.5
14764,10076,2025-01-29,Cancelled,Cancelled,8097,China,Jiaxing,10706,Felina Women's Bra Of The Year Convertible Strapless Deep Plunge Bra,Intimates,Felina,44.0
63824,43819,2025-01-29,Shipped,Shipped,34980,Brasil,Pacajá,26870,State O Maine Big and Tall Plaid Microfleece Lounge Pant,Sleep & Lounge,KNOTHE CORP.,26.989999771118164
141242,96957,2025-01-29,Processing,Processing,77557,France,Mougins,23181,Quiksilver Waterman Men's Sunset Beach Walkshort,Shorts,Quiksilver,55.0
111347,76493,2025-01-29,Complete,Complete,61113,United States,Louisville,22464,Scotch & Soda Men's Ralston Pant,Pants,Scotch & Soda,145.0
141188,96923,2025-01-29,Shipped,Shipped,77532,China,Chaozhou,20692,Lee Men's Big & Tall Premium Select Custom Fit Loose Straight Leg Jean,Jeans,Lee,55.0
179094,123091,2025-01-29,Complete,Complete,98474,China,Beijing,26302,Papi Men's Suave Solid Brazilian Boxer Brief,Underwear,Papi,22.0
83482,57369,2025-01-29,Complete,Complete,45767,China,Tonghua,26121,Diesel Men's Shawn Boxer,Underwear,Diesel,22.0
18163,12437,2025-01-29,Shipped,Shipped,10001,France,Laon,18887,Nautica Men's Milano Bold Solid Sweater,Sweaters,Nautica,44.979999542236328
34925,23971,2025-01-29,Complete,Complete,19145,Brasil,Indaiatuba,28744,Reward Men's Reversible Brushed Nickle Plaque Buckle Belt,Accessories,Reward,17.989999771118164
34926,23971,2025-01-29,Complete,Complete,19145,Brasil,Indaiatuba,27392,Blackwatch tartan plaid check tie cord flannel cotton pants for lounging sleep sports. Unisex relaxed fit,Sleep & Lounge,Touch of Europe Flannel Pants,22.989999771118164
34927,23971,2025-01-29,Complete,Complete,19145,Brasil,Indaiatuba,22651,Calvin Klein Mens Flat Front Slim Fit Taupe Tan Wool Dress Pants,Pants,Calvin Klein,59.9900016784668
34928,23971,2025-01-29,Complete,Complete,19145,Brasil,Indaiatuba,24157,DC Men's MLF Star ZHM Full Zip Hood Fleece Sweatshirt,Outerwear & Coats,DC,37.950000762939446
139601,95833,2025-01-29,Complete,Complete,76666,United States,Dallas,14712,NOM Women's Maternity Maternity Ruffle Wrap Dress,Maternity,NOM,116.0
102880,70698,2025-01-29,Shipped,Shipped,56480,United States,Bon Air,9485,Beagle Dog Blue Cotton Ladies Socks,Socks & Hosiery,Wheel House Designs,13.989999771118164
102881,70698,2025-01-29,Shipped,Shipped,56480,United States,Bon Air,6992,Allegra K Khaki Elastic Waist Side Pocket Short Divided Skirt S for Lady,Shorts,Allegra K,8.819999694824217
167165,114863,2025-01-29,Cancelled,Cancelled,92005,Japan,Ichigawa City,26782,Luxury Orange Color Men and women Bathrobe Shawl Collar terry Cotton Robes Unisex Adult Bathrobe 100% Natural Cotton One Size Fits Most,Sleep & Lounge,robesale,49.950000762939446
106236,72965,2025-01-29,Shipped,Shipped,58288,China,Chaozhou,20055,Mens Designer Silver Paisleys Tuxedo Vest Set Match Tuxedo Vests Cufflinks Hanky and Ascot Tie for Suit Y&G VS2006,Suits & Sport Coats,Y&G,35.950000762939453
139486,95756,2025-01-29,Shipped,Shipped,76607,Brasil,Manaus,23539,Harbor Bay Big & Tall Waist-Relaxer Pleated Plaid Shorts,Shorts,Harbor Bay,50.0
71196,48921,2025-01-29,Complete,Complete,39062,China,Chongqing,9171,Smart Wool Yipes Stripes,Socks & Hosiery,SmartWool,14.949999809265137
92665,63700,2025-01-29,Returned,Returned,50873,China,Taiyuan,7457,American Apparel Shiny Late Night Mini Skirt,Skirts,American Apparel,32.0
158214,108696,2025-01-29,Shipped,Shipped,87063,China,Chongqing,983,Fashion Victim Ladies Long Sleeve Boyfriend Cardigan with Slouching Side Pockets Shrug Blazer,Sweaters,Fashion Victim,24.989999771118164
158215,108696,2025-01-29,Shipped,Shipped,87063,China,Chongqing,2421,True Religion Women's Lonestar Marissa Sweatpants Cream White,Active,True Religion,84.970001220703125
78135,53697,2025-01-29,Cancelled,Cancelled,42882,Brasil,Campo Verde,23195,Match Men's Retro BDU Multi-color Cargo Shorts #S3640,Shorts,Match,42.9900016784668
31374,21531,2025-01-29,Returned,Returned,17233,South Korea,Jeonju City,1514,Allegra K Black Stand Collar Pockets Button Tab Cuffs Knitted Coat for Women S,Sweaters,Allegra K,16.670000076293945
176204,121091,2025-01-29,Cancelled,Cancelled,96919,United States,Bernards,24220,Harley-DavidsonÂ® Screamin' Eagle Men's Activewear Jacket. Lightweight Fleece Lining. HARLMJ0020,Outerwear & Coats,Harley-Davidson,109.9499969482422
80816,55532,2025-01-29,Shipped,Shipped,44326,United States,Jacksonville,5002,G by GUESS Suzette Bold Super Skinny Jeans,Jeans,G by GUESS,49.5
27575,18938,2025-01-29,Processing,Processing,15117,Spain,Cervelló,25041,Rockport Mens Crew Combed Cotton Dress Socks - Multi-Pattern 3 Pack - Size 10-13 - Colors Available,Socks,Rockport,18.0
27576,18938,2025-01-29,Processing,Processing,15117,Spain,Cervelló,25294,Dallas Cowboys NFL Team Stripe Adult Logo Slippers TPR Hard Sole,Socks,Forever Collectibles,19.989999771118164
20449,14026,2025-01-29,Complete,Complete,11284,China,Handan,15924,Curve Appeal Cowl Neck Belted Short Sleeve Striped Sweater Dress with Elastic Belt,Plus,Curve Appeal,24.5
20450,14026,2025-01-29,Complete,Complete,11284,China,Handan,10367,Champion Women's Vented Sports Bra,Intimates,Champion,32.0
20451,14026,2025-01-29,Complete,Complete,11284,China,Handan,9873,Women's Cotton Waffle Short Kimono Robe,Sleep & Lounge,Spacific Essentials,36.0
113568,77991,2025-01-29,Complete,Complete,62350,United States,Centennial,27481,TYR Alliance Team Splice Jammer,Swim,TYR,45.950000762939446
